event_id,timestamp,repo_type,module_name,change_type,component_type,function_category,lines_changed,files_changed,dependency_depth,shared_component,historical_failure_count,historical_change_frequency,days_since_last_failure,test_coverage_level,tests_impacted,failure_occurred,failure_severity
EVT-2E777978,2025-04-10T17:28:29Z,monolith,SharedLibrary,CONFIG_CHANGE,SERVICE,misc,60,1,6,False,36,16,24,low,3,0,none
EVT-8F5C3F8C,2025-04-10T18:21:51Z,monolith,TokenManager,CONFIG_CHANGE,SERVICE,auth,44,1,3,True,36,16,335,medium,35,0,none
EVT-36F3E159,2025-04-10T15:58:52Z,microservices,DashboardService,CONFIG_CHANGE,API,analytics,375,8,2,False,36,11,362,medium,14,0,none
EVT-9125DF6C,2025-04-11T23:05:09Z,monolith,LoginHandler,UI_CHANGE,UI,auth,288,3,8,False,36,12,295,low,9,0,none
EVT-F8245C16,2025-04-11T22:34:23Z,microservices,WalletService,UI_CHANGE,UI,payment,20,1,1,True,36,13,354,medium,247,0,none
EVT-D870F1B3,2025-04-11T08:07:05Z,monolith,WalletService,CONFIG_CHANGE,SERVICE,payment,10,1,2,True,36,13,122,medium,15,1,medium
EVT-9B4807EF,2025-04-11T10:31:33Z,microservices,CoreModule,UI_CHANGE,UI,misc,29,1,0,True,36,18,94,high,38,1,low
EVT-2960AC88,2025-04-11T21:53:07Z,microservices,AdminConsole,UI_CHANGE,UI,admin,89,1,2,True,36,16,279,medium,76,0,none
EVT-6B9C03EF,2025-04-11T03:22:20Z,monolith,SupportService,UI_CHANGE,UI,misc,92,1,3,True,36,17,78,low,19,0,none
EVT-0E4F8CE3,2025-04-11T21:02:57Z,microservices,UserAuthenticator,SERVICE_LOGIC_CHANGE,API,auth,155,5,3,True,36,12,52,high,50,0,none
EVT-5E593279,2025-04-12T16:00:48Z,microservices,CommonUtils,SERVICE_LOGIC_CHANGE,API,misc,1464,54,2,True,36,15,120,low,19,1,medium
EVT-172A5021,2025-04-12T21:11:23Z,monolith,NotificationPrefs,UI_CHANGE,UI,profile,419,11,4,False,37,14,326,medium,174,0,none
EVT-DB283751,2025-04-12T06:30:47Z,microservices,PermissionValidator,CONFIG_CHANGE,API,auth,5,1,1,True,37,11,351,low,9,1,low
EVT-DF2AB513,2025-04-12T10:48:49Z,monolith,UtilityService,API_CHANGE,API,misc,94,1,6,False,37,15,119,medium,30,1,low
EVT-8F7CB4CD,2025-04-12T07:13:54Z,monolith,NotificationPrefs,SERVICE_LOGIC_CHANGE,SERVICE,profile,33,1,4,True,37,18,71,medium,73,0,none
EVT-9A9110D4,2025-04-12T12:41:17Z,monolith,ProfileValidator,API_CHANGE,API,profile,18,1,1,False,37,16,210,medium,29,0,none
EVT-FECB1B5C,2025-04-12T02:09:08Z,microservices,SubscriptionManager,API_CHANGE,API,payment,96,1,2,True,37,12,344,high,24,0,none
EVT-C6D9C0E9,2025-04-13T03:29:30Z,monolith,GenericHandler,SERVICE_LOGIC_CHANGE,SERVICE,misc,95,4,1,True,1636,15,209,low,7,0,none
EVT-A9E8936A,2025-04-13T14:56:36Z,monolith,UserManager,SERVICE_LOGIC_CHANGE,API,admin,8,1,2,False,37,15,66,medium,115,0,none
EVT-0909A9E5,2025-04-13T10:50:21Z,monolith,TrendAnalyzer,UI_CHANGE,UI,analytics,55,1,3,True,37,15,101,high,54,0,none
EVT-90F00A3B,2025-04-13T04:46:54Z,microservices,DashboardService,UI_CHANGE,UI,analytics,51,1,1,False,37,19,55,low,35,1,medium
EVT-3AE9E6AD,2025-04-13T07:26:13Z,microservices,BaseController,SERVICE_LOGIC_CHANGE,API,misc,68,3,1,False,37,15,214,low,7,0,none
EVT-CBE5C405,2025-04-13T14:17:13Z,monolith,DataExporter,API_CHANGE,API,profile,85,1,7,False,37,17,246,high,95,0,none
EVT-6678AF4D,2025-04-13T19:55:46Z,microservices,GenericHandler,SERVICE_LOGIC_CHANGE,SERVICE,misc,100,2,4,True,37,15,175,high,184,0,none
EVT-9F1271DD,2025-04-14T15:23:03Z,microservices,AuditLogger,SERVICE_LOGIC_CHANGE,SERVICE,admin,39,1,4,False,37,17,103,low,5,0,none
EVT-40431254,2025-04-14T14:06:47Z,monolith,PayoutController,API_CHANGE,API,payment,758,9,10,True,37,12,223,high,62,0,none
EVT-BB1BEB60,2025-04-14T23:39:30Z,monolith,CommonUtils,CONFIG_CHANGE,SERVICE,misc,464,6,4,False,1641,16,64,low,14,0,none
EVT-A57D2809,2025-04-14T16:07:38Z,monolith,FeatureFlagService,API_CHANGE,API,admin,67,2,3,True,37,18,50,high,72,0,none
EVT-C9DA48DD,2025-04-14T19:06:45Z,monolith,CredentialStore,SERVICE_LOGIC_CHANGE,SERVICE,auth,31,1,5,False,37,12,35,high,67,0,none
EVT-94DC55E3,2025-04-14T21:43:34Z,microservices,ProfileValidator,API_CHANGE,API,profile,79,1,1,True,37,15,193,medium,29,0,none
EVT-0782205C,2025-04-14T01:04:19Z,monolith,AutocompleteHandler,UI_CHANGE,UI,search,289,5,5,False,1641,16,51,medium,176,0,none
EVT-0886CC46,2025-04-15T08:50:48Z,microservices,EventTracker,SERVICE_LOGIC_CHANGE,SERVICE,analytics,1236,19,2,False,37,18,229,medium,14,1,medium
EVT-18FB8630,2025-04-15T00:26:49Z,monolith,RoleController,CONFIG_CHANGE,API,admin,491,24,2,False,37,14,121,low,7,0,none
EVT-A5E57882,2025-04-15T10:06:35Z,monolith,HelperFunctions,UI_CHANGE,UI,misc,5,1,6,True,37,11,342,low,100,1,medium
EVT-BDC5673C,2025-04-15T01:04:11Z,microservices,PaymentGateway,SERVICE_LOGIC_CHANGE,SERVICE,payment,305,6,0,True,1644,13,154,high,126,1,medium
EVT-83F21735,2025-04-15T19:42:49Z,monolith,AdminConsole,SERVICE_LOGIC_CHANGE,SERVICE,admin,45,1,1,True,37,11,111,high,191,1,medium
EVT-865A73EE,2025-04-15T06:54:59Z,microservices,UserAuthenticator,UI_CHANGE,UI,auth,95,3,7,False,37,14,238,low,7,0,none
EVT-0B276A92,2025-04-15T08:41:26Z,monolith,AuthService,API_CHANGE,API,auth,43,1,1,True,37,12,351,medium,129,1,medium
EVT-6D9754E1,2025-04-16T22:36:45Z,monolith,TransactionProcessor,SERVICE_LOGIC_CHANGE,SERVICE,payment,20,1,2,True,37,18,99,medium,10,0,none
EVT-9B594313,2025-04-16T07:17:14Z,microservices,CommonUtils,UI_CHANGE,UI,misc,40,1,2,True,37,18,362,medium,29,0,none
EVT-E6C145F5,2025-04-16T19:16:16Z,microservices,UserPreferences,UI_CHANGE,UI,profile,99,1,1,False,37,12,62,medium,29,0,none
EVT-D8B549ED,2025-04-16T00:12:36Z,microservices,FilterService,UI_CHANGE,UI,search,342,10,3,True,37,11,303,medium,14,0,none
EVT-13620D57,2025-04-16T12:47:56Z,microservices,InsightsProcessor,API_CHANGE,API,analytics,73,3,2,True,37,12,131,low,9,0,none
EVT-E25EA9E6,2025-04-16T12:13:54Z,monolith,SupportService,API_CHANGE,API,misc,28,1,6,False,37,12,278,medium,39,0,none
EVT-26843FD1,2025-04-17T04:33:39Z,microservices,PayoutController,SERVICE_LOGIC_CHANGE,API,payment,27,1,2,True,37,11,305,high,200,1,medium
EVT-B2D2B2E8,2025-04-17T19:27:49Z,microservices,CredentialStore,API_CHANGE,API,auth,368,11,0,True,1651,16,225,medium,74,0,none
EVT-35AF9487,2025-04-17T12:37:38Z,monolith,RoleController,API_CHANGE,API,admin,220,5,3,False,1649,18,97,high,395,0,none
EVT-2B18EE10,2025-04-17T18:39:55Z,microservices,ReportGenerator,UI_CHANGE,UI,analytics,67,2,1,False,37,14,154,low,8,0,none
EVT-34423FD2,2025-04-17T19:32:22Z,microservices,AccountSettings,SERVICE_LOGIC_CHANGE,SERVICE,profile,87,1,0,False,37,12,171,low,8,0,none
EVT-4C2E257F,2025-04-17T23:56:31Z,monolith,MaintenanceHandler,UI_CHANGE,UI,admin,90,1,1,True,37,18,176,medium,37,0,none
EVT-D8BB705A,2025-04-17T00:01:46Z,microservices,InvoiceGenerator,SERVICE_LOGIC_CHANGE,SERVICE,payment,218,5,0,True,37,19,135,high,69,0,none
EVT-84E450FD,2025-04-18T18:17:31Z,microservices,ProfileValidator,API_CHANGE,API,profile,57,1,2,True,37,11,69,high,42,0,none
EVT-58A11E6D,2025-04-18T02:21:06Z,microservices,PermissionValidator,SERVICE_LOGIC_CHANGE,API,auth,82,3,1,True,1654,14,286,high,187,0,none
EVT-E7150697,2025-04-18T14:14:10Z,monolith,PayoutController,API_CHANGE,API,payment,276,5,2,False,37,15,82,high,43,1,medium
EVT-A26FE293,2025-04-18T22:43:31Z,monolith,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,90,2,6,False,37,16,202,medium,26,0,none
EVT-E31D7684,2025-04-18T14:11:35Z,monolith,QueryOptimizer,CONFIG_CHANGE,API,search,70,1,4,False,37,16,121,medium,34,0,none
EVT-D3C950EB,2025-04-18T10:14:39Z,monolith,AutocompleteHandler,API_CHANGE,API,search,60,1,3,False,37,18,108,medium,5,0,none
EVT-4674E2FD,2025-04-18T20:20:17Z,monolith,ReportGenerator,SERVICE_LOGIC_CHANGE,API,analytics,100,4,3,True,37,11,204,medium,12,0,none
EVT-2C454EAF,2025-04-19T11:09:04Z,microservices,UserAuthenticator,API_CHANGE,API,auth,23,1,1,True,37,11,289,medium,21,0,none
EVT-4AD1AED2,2025-04-19T14:49:20Z,monolith,HelperFunctions,API_CHANGE,API,misc,550,8,5,True,37,16,50,low,0,0,none
EVT-34EE63EB,2025-04-19T20:22:09Z,monolith,UserAuthenticator,SERVICE_LOGIC_CHANGE,SERVICE,auth,320,5,4,False,37,14,213,low,6,0,none
EVT-B856C289,2025-04-19T11:26:24Z,microservices,FilterService,SERVICE_LOGIC_CHANGE,API,search,27,1,4,False,37,15,124,medium,36,0,none
EVT-B3CDC618,2025-04-19T11:53:29Z,monolith,MaintenanceHandler,SERVICE_LOGIC_CHANGE,SERVICE,admin,76,2,3,False,37,18,154,medium,6,0,none
EVT-CF2BAA70,2025-04-19T17:01:56Z,microservices,CredentialStore,SERVICE_LOGIC_CHANGE,SERVICE,auth,24,1,2,False,37,13,318,low,12,0,none
EVT-194893EC,2025-04-19T11:37:57Z,monolith,CommonUtils,SERVICE_LOGIC_CHANGE,SERVICE,misc,36,1,3,False,37,18,160,low,13,0,none
EVT-5FD382E7,2025-04-20T01:24:23Z,microservices,BillingService,API_CHANGE,API,payment,69,1,0,True,37,16,286,medium,13,0,none
EVT-435F6BED,2025-04-20T19:07:58Z,microservices,SessionController,SERVICE_LOGIC_CHANGE,SERVICE,auth,41,1,1,False,37,11,225,medium,10,0,none
EVT-FE9AA02E,2025-04-20T01:21:09Z,microservices,FacetProcessor,SERVICE_LOGIC_CHANGE,SERVICE,search,22,1,1,False,37,16,243,medium,38,0,none
EVT-7F138155,2025-04-20T14:10:04Z,monolith,CacheManager,UI_CHANGE,UI,search,91,1,2,False,37,18,237,high,149,0,none
EVT-09BE2009,2025-04-20T09:30:20Z,microservices,FacetProcessor,SERVICE_LOGIC_CHANGE,SERVICE,search,34,1,4,False,37,16,286,low,9,0,none
EVT-78F4F499,2025-04-20T22:52:48Z,monolith,UserManager,UI_CHANGE,UI,admin,53,1,1,False,37,14,75,medium,34,0,none
EVT-E8C5FEB1,2025-04-20T17:37:31Z,microservices,CoreModule,API_CHANGE,API,misc,1338,24,7,False,37,19,128,high,50,0,none
EVT-132240FE,2025-04-21T23:22:09Z,microservices,CredentialStore,CONFIG_CHANGE,API,auth,43,1,4,False,37,16,180,high,110,0,none
EVT-56EB0DD8,2025-04-21T04:05:20Z,microservices,TokenManager,SERVICE_LOGIC_CHANGE,API,auth,67,1,7,False,37,14,286,high,56,0,none
EVT-3CE05635,2025-04-21T18:22:30Z,microservices,PaymentGateway,SERVICE_LOGIC_CHANGE,SERVICE,payment,204,5,0,True,37,13,226,medium,30,0,none
EVT-1B900D0D,2025-04-21T13:11:54Z,monolith,ProfileValidator,API_CHANGE,API,profile,39,1,2,True,37,12,156,high,55,0,none
EVT-C962BC88,2025-04-21T07:51:17Z,microservices,QueryOptimizer,SERVICE_LOGIC_CHANGE,SERVICE,search,87,3,1,False,37,17,294,low,24,0,none
EVT-4B73299C,2025-04-21T09:17:57Z,microservices,FacetProcessor,UI_CHANGE,UI,search,60,1,0,False,37,19,157,high,60,0,none
EVT-C5780267,2025-04-21T13:36:34Z,microservices,AvatarHandler,UI_CHANGE,UI,profile,70,1,4,False,37,13,104,medium,38,1,medium
EVT-8CE6084E,2025-04-22T16:51:06Z,microservices,RoleController,SERVICE_LOGIC_CHANGE,API,admin,316,4,2,False,37,14,186,high,53,0,none
EVT-C83FBC56,2025-04-22T02:29:52Z,microservices,GenericHandler,UI_CHANGE,UI,misc,40,1,0,True,37,17,104,high,75,0,none
EVT-9BC00B73,2025-04-22T12:23:01Z,microservices,FilterService,UI_CHANGE,UI,search,219,2,2,True,1663,19,216,low,9,1,low
EVT-EECCF664,2025-04-22T10:11:46Z,monolith,FeatureFlagService,SERVICE_LOGIC_CHANGE,SERVICE,admin,26,1,3,False,37,16,342,medium,39,0,none
EVT-BE69D25A,2025-04-22T07:57:22Z,monolith,PayoutController,SERVICE_LOGIC_CHANGE,API,payment,130,1,2,True,37,13,4,low,9,0,none
EVT-3BFBFEA5,2025-04-22T19:53:31Z,monolith,AuditLogger,CONFIG_CHANGE,API,admin,982,14,2,True,37,12,296,low,14,0,none
EVT-16037422,2025-04-23T14:25:52Z,microservices,SharedLibrary,CONFIG_CHANGE,API,misc,52,1,4,True,37,15,169,medium,66,1,medium
EVT-DD11596E,2025-04-23T16:36:02Z,microservices,RankingAlgorithm,SERVICE_LOGIC_CHANGE,SERVICE,search,42,1,0,True,37,12,150,low,14,1,low
EVT-17AD40BA,2025-04-23T08:08:34Z,microservices,AdminConsole,API_CHANGE,API,admin,88,1,0,False,1671,11,96,medium,231,0,none
EVT-3DC74FB1,2025-04-23T01:23:30Z,monolith,AuthService,API_CHANGE,API,auth,496,8,3,True,37,12,13,high,26,0,none
EVT-2DB1761D,2025-04-23T19:16:04Z,microservices,DataExporter,CONFIG_CHANGE,API,profile,94,1,6,False,1671,15,208,low,0,0,none
EVT-0555D760,2025-04-23T15:39:47Z,monolith,HelperFunctions,UI_CHANGE,UI,misc,100,3,2,True,37,19,305,medium,39,0,none
EVT-1929D1BE,2025-04-23T23:42:32Z,microservices,SupportService,API_CHANGE,API,misc,72,1,4,False,37,14,333,low,42,1,medium
EVT-58788569,2025-04-24T11:39:56Z,monolith,UserManager,SERVICE_LOGIC_CHANGE,SERVICE,admin,97,2,2,True,1671,12,59,medium,26,1,medium
EVT-10E59023,2025-04-24T19:46:36Z,microservices,FeatureFlagService,SERVICE_LOGIC_CHANGE,API,admin,97,1,2,True,37,12,8,medium,22,0,none
EVT-4F39BD0E,2025-04-24T10:13:56Z,monolith,FacetProcessor,API_CHANGE,API,search,275,6,3,True,37,14,21,high,32,1,medium
EVT-24DB9BBC,2025-04-24T03:47:03Z,monolith,RoleController,API_CHANGE,API,admin,75,1,3,False,37,15,74,medium,30,0,none
EVT-26645D40,2025-04-24T04:25:20Z,microservices,GenericHandler,SERVICE_LOGIC_CHANGE,API,misc,42,1,1,True,37,12,180,medium,17,0,none
EVT-09FE9A18,2025-04-24T11:32:41Z,microservices,QueryOptimizer,API_CHANGE,API,search,98,4,2,True,37,15,143,high,104,0,none
EVT-E80812CB,2025-04-24T00:45:36Z,microservices,PrivacyController,SERVICE_LOGIC_CHANGE,API,profile,212,2,2,False,37,11,38,medium,175,0,none
EVT-2FD9A5A7,2025-04-25T21:48:32Z,microservices,FacetProcessor,UI_CHANGE,UI,search,37,1,3,True,37,13,171,medium,11,0,none
EVT-D1880228,2025-04-25T12:31:53Z,microservices,CredentialStore,API_CHANGE,API,auth,411,6,2,False,1679,16,338,medium,109,0,none
EVT-701F0A12,2025-04-25T08:39:09Z,microservices,ProfileValidator,SERVICE_LOGIC_CHANGE,API,profile,53,1,0,True,37,13,155,medium,149,0,none
EVT-069FD483,2025-04-25T00:02:17Z,monolith,FilterService,CONFIG_CHANGE,SERVICE,search,85,2,3,False,37,17,249,medium,83,0,none
EVT-069A7564,2025-04-25T09:12:02Z,microservices,AvatarHandler,UI_CHANGE,UI,profile,86,2,4,False,37,14,64,high,65,0,none
EVT-0509A771,2025-04-25T08:39:34Z,microservices,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,60,1,3,True,37,19,94,low,10,0,none
EVT-7CEE9F6E,2025-04-25T05:45:16Z,microservices,ProfileValidator,SERVICE_LOGIC_CHANGE,SERVICE,profile,23,1,2,True,37,18,72,medium,9,0,none
EVT-6CE1182F,2025-04-26T22:00:53Z,microservices,CacheManager,SERVICE_LOGIC_CHANGE,API,search,38,1,3,False,37,19,347,medium,13,0,none
EVT-2DD6BD0C,2025-04-26T08:07:31Z,microservices,AvatarHandler,API_CHANGE,API,profile,71,1,1,True,37,17,261,low,12,0,none
EVT-C2D6A692,2025-04-26T19:49:08Z,microservices,UserManager,CONFIG_CHANGE,API,admin,23,1,7,False,37,13,174,low,9,0,none
EVT-0B4E33DD,2025-04-26T01:49:40Z,monolith,ConfigManager,API_CHANGE,API,admin,100,2,10,False,37,11,33,high,47,0,none
EVT-CAE9B835,2025-04-26T04:22:30Z,monolith,AutocompleteHandler,UI_CHANGE,UI,search,69,1,6,False,37,19,220,high,56,0,none
EVT-8BB5BEA5,2025-04-26T12:21:21Z,monolith,DataAggregator,UI_CHANGE,UI,analytics,65,1,3,False,38,16,134,medium,15,0,none
EVT-5528E0DB,2025-04-26T11:28:44Z,monolith,AnalyticsEngine,UI_CHANGE,UI,analytics,71,3,6,True,38,16,220,medium,201,1,low
EVT-28FBF453,2025-04-27T03:30:35Z,monolith,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,98,1,5,False,38,13,154,medium,221,1,medium
EVT-E5577157,2025-04-27T10:29:18Z,microservices,AdminConsole,UI_CHANGE,UI,admin,13,1,2,True,1687,19,303,high,97,0,none
EVT-9E1EEE2A,2025-04-27T05:20:13Z,microservices,HelperFunctions,SERVICE_LOGIC_CHANGE,SERVICE,misc,98,4,7,False,1686,12,297,high,28,0,none
EVT-A70FAF73,2025-04-27T01:23:52Z,monolith,InsightsProcessor,UI_CHANGE,UI,analytics,57,2,1,False,1687,11,343,medium,7,0,none
EVT-756F6518,2025-04-27T22:33:52Z,microservices,ProfileValidator,CONFIG_CHANGE,SERVICE,profile,17,1,2,True,38,11,353,low,3,1,medium
EVT-02863E4C,2025-04-27T04:09:46Z,microservices,PermissionValidator,API_CHANGE,API,auth,497,10,2,False,38,18,6,high,33,0,none
EVT-6B9149ED,2025-04-27T11:04:49Z,monolith,RoleController,SERVICE_LOGIC_CHANGE,SERVICE,admin,80,1,3,False,38,11,33,low,30,0,none
EVT-82969AE5,2025-04-28T10:01:50Z,microservices,GenericHandler,CONFIG_CHANGE,API,misc,396,15,0,True,38,16,240,medium,37,0,none
EVT-9184CCCF,2025-04-28T22:05:52Z,microservices,RankingAlgorithm,CONFIG_CHANGE,SERVICE,search,34,1,1,False,38,11,22,low,6,0,none
EVT-D9B698B8,2025-04-28T15:05:37Z,microservices,RankingAlgorithm,API_CHANGE,API,search,60,2,1,False,1688,15,63,low,1,0,none
EVT-3381BEAA,2025-04-28T00:04:05Z,monolith,AuthService,UI_CHANGE,UI,auth,77,2,6,False,38,16,359,medium,25,0,none
EVT-25C90929,2025-04-28T15:59:50Z,monolith,ConfigManager,UI_CHANGE,UI,admin,80,2,8,False,38,13,89,medium,15,0,none
EVT-60C3CABA,2025-04-28T11:16:49Z,monolith,SessionController,SERVICE_LOGIC_CHANGE,SERVICE,auth,487,25,6,True,38,16,163,high,186,0,none
EVT-797FA84E,2025-04-28T12:22:59Z,microservices,SupportService,SERVICE_LOGIC_CHANGE,API,misc,21,1,0,False,38,15,87,low,9,1,medium
EVT-967F1E4A,2025-04-29T15:38:12Z,microservices,AvatarHandler,API_CHANGE,API,profile,44,1,1,False,38,11,181,low,9,1,medium
EVT-52DD9D68,2025-04-29T20:20:21Z,monolith,SystemMonitor,SERVICE_LOGIC_CHANGE,API,admin,49,1,4,False,38,15,276,high,80,1,medium
EVT-346EE2B6,2025-04-29T17:35:39Z,microservices,BillingService,API_CHANGE,API,payment,67,1,2,True,38,12,47,high,200,0,none
EVT-3D74D5FD,2025-04-29T04:35:28Z,microservices,AutocompleteHandler,SERVICE_LOGIC_CHANGE,API,search,83,1,2,False,1693,14,253,medium,14,1,low
EVT-C5EED3B9,2025-04-29T05:43:19Z,monolith,WalletService,API_CHANGE,API,payment,72,1,10,True,38,14,154,high,379,0,none
EVT-DCDBF476,2025-04-29T22:02:09Z,microservices,TokenManager,SERVICE_LOGIC_CHANGE,API,auth,458,8,1,True,38,13,346,medium,109,0,none
EVT-55E59837,2025-04-30T11:33:39Z,microservices,PaymentGateway,SERVICE_LOGIC_CHANGE,API,payment,171,3,4,True,38,19,326,high,34,0,none
EVT-799A550E,2025-04-30T05:54:50Z,microservices,GenericHandler,SERVICE_LOGIC_CHANGE,API,misc,1505,23,2,True,38,17,261,low,0,0,none
EVT-C3A6BB3D,2025-04-30T01:36:25Z,microservices,SharedLibrary,UI_CHANGE,UI,misc,238,4,4,False,38,15,180,low,9,0,none
EVT-834418CD,2025-04-30T02:56:53Z,microservices,SearchEngine,API_CHANGE,API,search,401,6,4,False,1695,13,201,medium,11,1,medium
EVT-65A6D967,2025-04-30T07:04:33Z,monolith,AuditLogger,API_CHANGE,API,admin,25,1,8,False,38,17,3,high,42,1,low
EVT-02D80413,2025-04-30T15:46:09Z,microservices,ProfileService,SERVICE_LOGIC_CHANGE,SERVICE,profile,96,1,3,False,38,11,229,high,392,0,none
EVT-BBE2B6F3,2025-04-30T00:17:17Z,microservices,MetricsCollector,API_CHANGE,API,analytics,53,1,1,False,38,18,87,medium,30,1,medium
EVT-3AD887D8,2025-05-01T11:18:37Z,monolith,BillingService,UI_CHANGE,UI,payment,46,1,5,True,38,11,180,low,3,0,none
EVT-FE34A74A,2025-05-01T00:43:00Z,monolith,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,29,1,4,True,1700,13,103,high,151,0,none
EVT-492B9F30,2025-05-01T09:23:01Z,monolith,HelperFunctions,SERVICE_LOGIC_CHANGE,SERVICE,misc,379,13,6,True,38,11,193,high,48,0,none
EVT-E6B91D96,2025-05-01T23:33:47Z,microservices,CoreModule,API_CHANGE,API,misc,84,1,1,True,38,16,25,low,9,1,medium
EVT-5236EECE,2025-05-01T04:19:31Z,monolith,DataAggregator,API_CHANGE,API,analytics,9,1,10,False,38,16,22,high,23,0,none
EVT-ED38550F,2025-05-01T01:27:00Z,microservices,SupportService,API_CHANGE,API,misc,318,13,4,True,1702,19,337,low,13,1,medium
EVT-52479407,2025-05-01T05:14:10Z,monolith,FeatureFlagService,API_CHANGE,API,admin,96,6,5,False,38,20,13,low,13,0,none
EVT-5286A02D,2025-05-02T08:35:10Z,monolith,EventTracker,API_CHANGE,API,analytics,27,1,5,False,38,20,334,medium,219,0,none
EVT-CAC891E7,2025-05-02T19:24:34Z,monolith,FacetProcessor,SERVICE_LOGIC_CHANGE,API,search,2386,51,3,False,38,19,306,medium,83,0,none
EVT-AFA60FDF,2025-05-02T05:13:10Z,monolith,PayoutController,API_CHANGE,API,payment,45,1,10,True,38,20,288,high,142,0,none
EVT-6D534CD7,2025-05-02T03:42:31Z,monolith,UserAuthenticator,UI_CHANGE,UI,auth,67,2,1,True,38,15,63,high,111,0,none
EVT-D216B675,2025-05-02T23:31:04Z,microservices,OAuthProvider,SERVICE_LOGIC_CHANGE,API,auth,25,1,2,True,1707,13,22,medium,117,0,none
EVT-A23EE5F5,2025-05-02T12:57:25Z,monolith,CredentialStore,SERVICE_LOGIC_CHANGE,SERVICE,auth,60,1,3,False,1708,19,205,medium,34,0,none
EVT-A2B080EC,2025-05-02T16:34:52Z,monolith,CommonUtils,UI_CHANGE,UI,misc,56,2,4,True,38,13,168,medium,8,0,none
EVT-A2BE5276,2025-05-03T00:15:11Z,monolith,DataExporter,UI_CHANGE,UI,profile,92,1,3,False,38,13,240,medium,20,0,none
EVT-95E3ACB2,2025-05-03T16:02:29Z,microservices,CommonUtils,CONFIG_CHANGE,API,misc,15,1,4,True,38,20,59,high,28,1,medium
EVT-9A694819,2025-05-03T16:19:20Z,microservices,FilterService,UI_CHANGE,UI,search,378,13,1,False,38,16,298,low,8,0,none
EVT-9C063CB4,2025-05-03T01:36:28Z,microservices,AutocompleteHandler,SERVICE_LOGIC_CHANGE,SERVICE,search,83,1,0,False,38,16,165,medium,13,0,none
EVT-AB0087DA,2025-05-03T06:56:08Z,monolith,SharedLibrary,SERVICE_LOGIC_CHANGE,SERVICE,misc,299,3,6,True,38,12,56,low,4,0,none
EVT-38513921,2025-05-03T20:30:56Z,monolith,PayoutController,SERVICE_LOGIC_CHANGE,API,payment,361,15,6,False,38,20,295,medium,28,1,high
EVT-9A05F779,2025-05-03T02:27:05Z,microservices,FacetProcessor,SERVICE_LOGIC_CHANGE,API,search,85,1,0,True,1711,14,291,high,50,0,none
EVT-97276DDF,2025-05-04T17:45:05Z,microservices,TransactionProcessor,API_CHANGE,API,payment,95,1,1,True,38,15,251,medium,94,1,medium
EVT-96EA355F,2025-05-04T17:26:37Z,microservices,UtilityService,API_CHANGE,API,misc,6,1,2,True,38,18,155,low,12,0,none
EVT-77D3D88E,2025-05-04T20:15:23Z,microservices,TrendAnalyzer,UI_CHANGE,UI,analytics,368,4,3,False,38,12,269,high,24,0,none
EVT-73D3AC3C,2025-05-04T20:55:08Z,monolith,LoginHandler,API_CHANGE,API,auth,37,1,4,False,38,18,28,medium,21,1,medium
EVT-6BB567ED,2025-05-04T08:39:47Z,monolith,RefundHandler,SERVICE_LOGIC_CHANGE,SERVICE,payment,99,1,2,True,38,13,307,high,242,0,none
EVT-146FCADD,2025-05-04T19:26:47Z,monolith,InvoiceGenerator,SERVICE_LOGIC_CHANGE,SERVICE,payment,90,2,9,True,38,12,196,low,4,1,medium
EVT-2B5DCFE6,2025-05-04T15:44:57Z,monolith,UtilityService,UI_CHANGE,UI,misc,272,3,4,True,38,12,115,medium,16,0,none
EVT-B871E6CC,2025-05-05T02:40:42Z,monolith,AuthService,UI_CHANGE,UI,auth,209,12,9,True,38,18,96,low,30,0,none
EVT-1B8D22ED,2025-05-05T02:53:14Z,microservices,CommonUtils,UI_CHANGE,UI,misc,14,1,6,True,1713,15,179,low,50,0,none
EVT-D474EE0F,2025-05-05T08:42:54Z,microservices,WalletService,UI_CHANGE,UI,payment,85,1,2,False,38,13,287,medium,7,0,none
EVT-7F3D611B,2025-05-05T21:53:30Z,monolith,RefundHandler,CONFIG_CHANGE,API,payment,25,1,5,False,38,14,268,low,15,1,medium
EVT-CE8EA5B2,2025-05-05T03:57:34Z,microservices,GenericHandler,API_CHANGE,API,misc,37,1,3,True,1718,16,12,medium,197,0,none
EVT-963185A3,2025-05-05T00:34:36Z,monolith,InvoiceGenerator,UI_CHANGE,UI,payment,300,4,3,False,38,13,192,medium,12,0,none
EVT-98C067D0,2025-05-05T17:04:59Z,monolith,AutocompleteHandler,UI_CHANGE,UI,search,75,1,6,True,1716,12,64,medium,36,0,none
EVT-C8027000,2025-05-06T08:22:39Z,monolith,UserPreferences,SERVICE_LOGIC_CHANGE,SERVICE,profile,318,4,4,False,38,16,299,medium,31,0,none
EVT-D508CAFA,2025-05-06T15:01:17Z,monolith,TrendAnalyzer,API_CHANGE,API,analytics,67,1,3,False,38,13,363,medium,17,0,none
